PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Owner Type,Primary Source,Activity Status,Deactivation Date,Season Begin Date,Season End Date,Is Wholesaler,Pop Cat 5,Pop Cat 11,Population Served Count,Is Outstanding Performer,Outstanding Performer Date,Is Source Water Protected,Source Water Protection Date,Service Connections Count,Seasonal Startup System,Org Name,Admin Name,Email Address,Phone Number,Phone Ext Number,Fax Number,Alt Phone Number,Address Line1,Address Line2,City Name,State Code,Zip Code,Country Code,First Reported Date,Last Reported Date,GW or SW,Is School Or Daycare,GW or SW Code
MA1106004,GILL ELEMENTARY SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,155,,,,,1,,GILL ELEMENTARY SCHOOL,RAY PURRINGTON,JOANNE.BLIER@GMRSD.ORG,4138633255,,,4138637775,48 BOYLE RD,,TURNERS FALLS,MA,01376,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA1063009,DCR CLARKSBURG STATE FOREST,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,2,Not Pressurized all Year,DEM CLARKSBURG STATE FOREST,SARA NORTHRUP,SARA.NORTHRUP@MASS.GOV,4134428928,,4134425860,4135221272,740 SOUTH STREET,PO BOX 1433,PITTSFIELD,MA,01202,US,20-MAY-1985,15-SEP-2021,Groundwater,N,GW
MA1066004,COLRAIN CENTRAL ELEM SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,115,,,,,1,,COLRAIN CENTRAL ELEM SCHOOL,ROBIN M PEASE,RPEASE@MTRSD.ORG,4136243451,,4136243452,4136250192,22 JACKSONVILLE RD,,COLRAIN,MA,01340,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA3079001,KENWOOD WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"3,301-10,000","3,301-10,000","9,430",,,,,2087,,KENWOOD WATER DISTRICT,JAY REYNOLDS,JREYNOLDS@DRACUTMA.GOV,9789570371,,9789579308,,62 ARLINGTON ST RM 215,,DRACUT,MA,01826,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3092000,ESSEX WATER DEPT.,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","3,200",,,,,1100,,ESSEX WATER DEPT.,DAVID  FRITHSEN,DFRITHSEN@ESSEXMA.ORG,9787686431,,9787682500,,44 CENTENNIAL GROVE RD,,ESSEX,MA,01929,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2280006,BLACK AND WHITE GRILLE  PIZZERIA,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,263,,,,,1,,BLACK & WHITE REALTY TRUST,ANA SNOW,ANASNOWBW@GMAIL.COM,5088855018,,,9786217986,"C/O ATHANASIA SNOW, TRUSTEE",206 NORTH SPENCER ROAD,SPENCER,MA,01562,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2286003,STOW SHOPPING CENTER,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,1,,"LINEAR RETAIL STOW 1, LLC",JOSEPH STEFFANO,JSTEFFANO@LINEARRETAIL.COM,7812735555,,7812728408,7812023549,"C/O KEYPOINT PARTNERS, LLC",ONE BURLINGTON WOODS DRIVE,BURLINGTON,MA,01803,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2286004,STOW LOWER VILLAGE/ BEEF AND ALE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,1,,STOW LOWER VILLAGE,JOHN CRAMER,JOHN@SUMMERSTLLC.COM,9782632989,,9782630403,9782981156,C/O ACTON MANAGEMENT,P.O.BOX 2350,ACTON,MA,01720,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2286005,HALE MIDDLE SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,321,,,,,1,,NASHOBA REG SCHOOL DIST. HALE SCHOOL,ROB FRIESWICK,RFRIESWICK@NRSD.NET,9787790539,,,9789900264,50 MECHANIC STREET,,BOLTON,MA,01740,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA2286006,STOW FIRE AND COMMUNITY CENTER,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,TOWN OF STOW BUILDING DEPARTMENT,CRAIG D MARTIN,building@stow-ma.gov,9787790539,,,5085613977,ATTN:  CRAIG MARTIN,380 GREAT RD,STOW,MA,01775,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2286007,STOW CENTER SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,"501-3,300","501-1,000",644,,,,,1,,NASHOBA REG.SCHOOL DIST. STOW CENTER SCH,ROB FRIESWICK,RFRIESWICK@NRSD.NET,9787790539,,,,50 MECHANIC STREET,,BOLTON,MA,01740,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA2208000,NORFOLK WATER DIVISION,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","7,602",,,,,2605,,NORFOLK DEPARTMENT OF PUBLIC WORKS,BLAIR CRANE,BCRANE@NORFOLK.MA.US,5085284990,,5085282773,,33 MEDWAY BRANCH ROAD,,NORFOLK,MA,02056,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA3210000,NORTH ANDOVER WATER DEPT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","31,685",,,,,7991,,NORTH ANDOVER WATER DEPT,JAMES STANFORD,JSTANDFORD@NORTHANDOVERMA.GOV,9786889574,,9786889575,9786850950,420 GREAT POND RD,,NORTH ANDOVER,MA,01845,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3213000,NORTH READING WATER DEPT.,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","10,001-50,000","15,500",,,,,4920,,NORTH READING WATER DEPT.,MARK E CLARK,MCLARK@NORTHREADINGMA.GOV,9783575246,,9786641713,9786646046,235 NORTH STREET,,NORTH READING,MA,01864,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA4003004,ACUSHNET MANUFACTURED HOMES,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,85,,,,,60,,RICHARD ELLIS,RICHARD A ELLIS,acmh922@gmail.com,5087632074,,5087632074,5088588598,168 LAKE STREET,,ACUSHNET,MA,02743,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4052008,ERICKSONS ICE CREAM CAFE INC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-15,09-15,N,<=500,101-500,400,,,,,1,Not Pressurized all Year,ERICKSON'S ICE CREAM CAFE INC,DAVID CANDEIAS,DCANDEIAS@COLONIALWATERCOMPANY.COM,5087472237,,5087476330,5087330601,C/O JOYAL CAPITAL MANAGEMENT CO.,50 RESNICK ROAD,NORTH PLYMOUTH,MA,02360,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4052011,CAPTAIN PAL PRESCHOOL / UNITED PARISH,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,CAPTAIN PAL PRESCHOOL,KATHLEEN WALKER,CAPTPALPRESCHOOL@GMAIL.COM,5088665415,,5088664493,,P.O. BOX 980,,CARVER,MA,02330,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA4052014,CRANBERRYACRES JELLYSTONE PARK,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-15,10-15,N,<=500,101-500,200,,,,,3,All Pressurized Including Offseason,CRANBERRY ACRES CAMPGROUND,JP DANSEREAU,JPDANSEREAU@CRANBERRYACRESJELLYSTONEPARK.COM,5088664040,,5088665102,6156366360,20 SHOESTRING ROAD,,CARVER,MA,02330,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4052019,GEORGIOS PIZZA,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,"501-3,300","501-1,000",600,,,,,1,,CUMBERLAND GULF GROUP OF COMPANIES,MATTHEW D YOUNG (DUP),MYOUNG@CUMBERLANDFARMS.COM,8002559702,,5082701400,5082704477,BUSINESS SUPPORT CAMPUS,165 FLANDERS RD,WESTBOROUGH,MA,01581,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA4318050,BOCCES ITALIAN GRILL,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,10-31,N,<=500,101-500,125,,,,,1,Not Pressurized all Year,BENEVENTO COMPANIES,WILLIAM SCHNEIDER,BSCHNEIDER@BENEVENTOCOMPANIES.COM,5083492688,,5083491988,9785695209,842 LLC,P.O. BOX 85,PRIDES CROSSING,MA,01965,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA1022001,BECKET ROUTE 20 SPRING,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,TOWN OF BECKET,BOARD OF HEALTH,HEALTH@TOWNOFBECKET.ORG,4136238934,,4136236036,,C/O BECKET BOARD OF HEALTH,557 MAIN STREET,BECKET,MA,01223,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA3205001,BYFIELD WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","2,330",,,,,857,,BYFIELD WATER DISTRICT,PAUL F COLBY,BYFIELDWATER@COMCAST.NET,9784623023,,9784653063,9789946321,2 FRUIT ST,,BYFIELD,MA,01922,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA3206000,NEWBURYPORT WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","20,335",,,,,8523,,NEWBURYPORT WATER DEPARTMENT,THOMAS D CUSICK,TCUSICK@CITYOFNEWBURYPORT.COM,9784654466,,9784635684,9789041029,7 SPRING LN,,NEWBURYPORT,MA,01950,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3207000,NEWTON WATER DEPT. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","50,001-100,000","89,045",,,,,24964,,NEWTON WATER DEPT. (MWRA),THEODORE J JERDEE,tjerdee@newtonma.gov,6177961640,,6177961653,6177961623,1000 COMMONWEALTH AVE,,NEWTON,MA,02459,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","10,001-50,000","38,499",,,,,10248,,MARLBOROUGH DPW  WATER DIV. (MWRA),MATTHEW J SANTELLA,MSANTELLA@MARLBOROUGH-MA.GOV,5086246910,,5084603632,,135 NEIL STREET,,MARLBOROUGH,MA,01752,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA2174000,"MAYNARD DPW, WATER DIVISION",Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"10,001-100,000","10,001-50,000","10,754",,,,,4099,,"MAYNARD DPW, WATER DIVISION",MICHAEL HATCH,DPW@TOWNOFMAYNARD.NET,9788971317,,9788977290,,195 MAIN ST,,MAYNARD,MA,01754,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA3026000,BELMONT WATER DEPT. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","10,001-50,000","24,254",,,,,7762,,BELMONT WATER DEPT. (MWRA),MARK A MANCUSO,MMANCUSO@BELMONT-MA.GOV,6179932700,,6179932701,6179932707,35 WOODLAND ST,,BELMONT,MA,02478,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3100000,FRAMINGHAM WATER DEPT. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","50,001-100,000","68,318",,,,,17908,,FRAMINGHAM WATER DEPT. (MWRA),STEPHEN  J NORTON,SJN@FRAMINGHAMMA.GOV,5085326050,,5086204801,,100 WESTERN AVE,,FRAMINGHAM,MA,01702,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA2125007,THE APPLEWORKS,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,36,,,,,1,,"DEANE REDEVELOPMENT, LLC",GREG MURPHY,GMURPHY@DEANEREDEVELOPMENT.COM,6174230780,,6173671847,6175717456,120 FULTON STREET,,BOSTON,MA,02109,US,15-OCT-1986,15-SEP-2021,Groundwater,N,GW
MA2153001,DCR LEOMINSTER STATE FOREST,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,05-01,09-30,N,<=500,101-500,300,,,,,2,Not Pressurized all Year,DCR DIV. OF STATE PARKS AND RECREATION,CATHLEEN PAINE,CATHLEEN.PAINE@MASS.GOV,4135455993,,4135455995,8572940050,"ATTN: JIM MONTGOMERY, COMMISSIONER","251 CAUSEWAY ST., 9TH FLOOR",BOSTON,MA,02114,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2241006,FIRST CONGREGATION CHURCH OF PRINCETON,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,40,,,,,1,,FIRST CONGREGATION CHURCH OF PRINCETON,JOHN MIMS,CHURCHOFFICE@FIRSTCHURCHPRINCETON.COM,9784642837,,,,14 MOUNTAIN RD,,PRINCETON,MA,01541,US,20-JAN-1981,15-SEP-2021,Groundwater,Y,GW
MA2257004,DCR RUTLAND STATE PARK,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,05-25,09-30,N,<=500,101-500,150,,,,,3,Not Pressurized all Year,DCR DIV. OF STATE PARKS AND RECREATION,CATHLEEN PAINE,CATHLEEN.PAINE@MASS.GOV,4135455993,,4135455995,8572940050,"ATTN: JIM MONTGOMERY, COMMISSIONER","251 CAUSEWAY ST., 9TH FLOOR",BOSTON,MA,02114,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA1111042,NEW GRANBY PUBLIC LIBRARY,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,TOWN OF GRANBY,CHRIS MARTIN,CMARTIN@GRANBY-MA.GOV,4134677177,,,4132550452,257 EAST STATE STREET,,GRANBY,MA,01033,US,13-DEC-2013,15-SEP-2021,Groundwater,N,GW
MA3164001,LYNNFIELD WATER DIST. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"3,301-10,000","3,301-10,000","4,820",,,,,1475,,842 SALEM STREET,JAMES F FINEGAN,JFINEGAN@LWDMA.US,7815984223,,7815988819,,842 SALEM ST,,LYNNFIELD,MA,01940,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3149000,LAWRENCE WATER WORKS,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","50,001-100,000","80,162",,,,,12644,,LAWRENCE WATER WORKS,DANIEL LAHIFF,DLAHIFF@CITYOFLAWRENCE.COM,9786203321,,9787229172,9786203586,400 WATER STREET,,LAWRENCE,MA,01841,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3157000,LINCOLN WATER DEPT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"3,301-10,000","3,301-10,000","5,640",,,,,1874,,LINCOLN WATER DEPT,GARY TUCK,TUCKG@LINCOLNTOWN.ORG,7812592669,,,,16 LINCOLN ROAD,,LINCOLN,MA,01773,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3160000,LOWELL REGIONAL WATER UTILITY,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,">100,000","100,001-250,000","106,519",,,,,24353,,LOWELL REGIONAL WATER UTILITY,MARK YOUNG,MYOUNG@LOWELLMA.GOV,9786744240,,9789704235,9786741675,815 PAWTUCKET BLVD,,LOWELL,MA,01854,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3229000,PEABODY WATER DEPT.,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","50,001-100,000","52,377",,,,,13783,,PEABODY WATER DEPT.,DAVIS A SCRIBNER,DAVIS.SCRIBNER@PEABODY-MA.GOV,9785360600,,9785353754,9785365069,50 FARM AVE,,PEABODY,MA,01960,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3243000,QUINCY WATER DEPT. (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","50,001-100,000","96,329",,,,,23750,,QUINCY WATER DEPT. (MWRA),MARK C VIALPANDO,MVIALPANDO@QUINCYMA.GOV,6173761959,,6173761965,6173761955,55 SEA ST,,QUINCY,MA,02169,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA4244000,RANDOLPH WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","10,001-50,000","34,362",,,,,37412,,RANDOLPH WATER DEPARTMENT,CHRISTOPHER PELLITTERI,CPELLITTERI@RANDOLPH-MA.GOV,7819610940,,7819610945,7818441247,41 SOUTH MAIN ST,,RANDOLPH,MA,02368,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA4041004,SWEETWATER FOREST INC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-18,10-31,N,"501-3,300","501-1,000","1,000",,,,,2,Not Pressurized all Year,SWEETWATER FOREST INC,JAMES RYLANDER,JHRYLANDER@AOL.COM,5088963773,,,,P.O. BOX 1797,,BREWSTER,MA,02631,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2019000,AYER DPW  WATER DIVISION,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","7,519",,,,,3287,,AYER DPW  WATER DIVISION,MARK WETZEL,mwetzel@ayer.ma.us,9787728240,,9787728244,,25 BROOK STREET,,AYER,MA,01432,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA1068003,BAKERS COUNTRY STORE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,BAKERS COUNTRY STORE,HELEN BAKER,HBBAKER@COMCAST.NET,4133694936,,,,101 RIVER ST,,CONWAY,MA,01341,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA1068005,CONWAY INN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,30,,,,,1,,CONWAY INN,ROBERT LLAMAS,EASTNATIONALWATER@COMCAST.NET,4133694428,,,,P.O. BOX 49,,CONWAY,MA,01341,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4250005,"MHC GATEWAY TO CAPE COD, LLC",Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,100,,"MHC GATEWAY TO CAPE COD, LLC",RAY SPIRLET,RAY_SPIRLET@EQUITYLIFESTYLE.COM,5083864345,,5087632052,,P.O. BOX 217,,ROCHESTER,MA,02770,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4261002,PETERS POND PARK,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-18,10-12,N,"501-3,300","501-1,000",633,,,,,1,Not Pressurized all Year,GM PETERS POND RV RESORT,BRIAN WAKSMUNSKI,BWAKSMUNSKI@SUNCOMMUNITIES.COM,7743388174,,,7743388178,185 COTUIT RD,,SANDWICH,MA,02563,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA1297007,FRIENDS OF DANCE NEW ENGLAND,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,20,,FRIENDS OF DANCE NEW ENGLAND,DAVIO DANIELSON,ddanielson40@gmail.com,4133202395,,,,FRIENDS OF DANCE NEW ENGLAND,126 NASH HILL ROAD,HAYDENVILLE,MA,01039,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2034004,THE INTERNATIONAL,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,500,,,,,11,,THE INTERNATIONAL,STEVE BRENNAN,steve.brennan@theinternational.com,9787791370,,9787796306,,159 BALLVILLE RD,,BOLTON,MA,01740,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2002017,ACTON INDOOR TENNIS / NASHOBA SPORTMANS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,150,,,,,2,,ACTON INDOOR TENNIS ASSOCIATION,PETER SHANAHAN,KMBH2O@AOL.COM,9782639059,,,9999999999,PETER SHANAHAN,908 MAIN STREET,ACTON,MA,01720,US,28-JAN-1983,15-SEP-2021,Groundwater,N,GW
MA1341024,1896 HOUSE RESTAURANT,Region 1,Massachusetts,Transient non-community system,State,Private,Groundwater under influence of surface water,Active,,01-01,12-31,N,<=500,<=100,34,,,,,1,,1896 HOUSE RESTAURANT,MICHAEL ORING,CELEBRATE@1896HOUSE.COM,4134588125,,,,ROUTE 7,,WILLIAMSTOWN,MA,01267,US,15-DEC-1993,15-SEP-2021,Surface water,N,SW
MA1106006,BARTON COVE CAMPGROUND,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,07-15,09-17,N,<=500,101-500,120,,,,,1,Not Pressurized all Year,FIRSTLIGHT HYDRO GENERATING COMPANY,PATTY GOCLOWSKI,PATTY.GOCLOWSKI@FIRSTLIGHTPOWER.COM,4136594421,,4136594459,4134225904,ENVIRONMENTAL COORDINATOR,99 MILLERS FALLS RD.,NORTHFIELD,MA,01360,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4052018,TREMONT PLACE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,6,,PERRY HEARNS,TERRY MORROW,TNCMORROW@AOL.COM,7812674649,,,7703374455,PO BOX 597,,WATKINSVILLE,GA,30677,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA3342003,THE WATER STORE OF WILMINGTON (VND),Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,101-500,250,,,,,1,,WATER STORE (WILMINGTON) C/O S.BABINEAU,SCOTT C BABINEAU,SCOTTBABINEAU@COMCAST.NET,6175134160,,,,89 FOREST STREET,,MALDEN,MA,02148,US,15-DEC-1993,15-SEP-2021,Surface water,N,SW
MA1268011,DRAGON HILL CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,30,,,,,15,,DRAGON HILL RES. ASSOC.,THOMAS HAMPTON,TAHAMPTON@COMCAST.NET,4134893111,,4136256806,7403103827,99 DRAGON HILL ROAD,,SHELBURNE,MA,01370,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4102035,FREETOWN WATER COMMISSION,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"501-3,300","1,001-3,300","1,600",,,,,609,,FREETOWN WATER COMMISSION,KEVEN DESMARAIS,waterdept@freetownma.gov,5086444000,,5086442053,,P.O. BOX 438,,ASSONET,MA,02702,US,29-AUG-1989,15-SEP-2021,Surface water,N,SW
MA1214001,LINDA MANOR NURSING HOME,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,120,,,,,1,,LINDA MANOR NURSING HOME,PAUL KANE,PKANE@BHS1.ORG,4135867700,,4135868137,,349 HAYDENVILLE RD,,LEEDS,MA,01053,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA1223010,GALE BROOK SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,GALE BROOK SCHOOL,AMY WICKLAND,awickland@communityaction.us,4133761154,,,,C/O PARENT/CHILD DEV. CTR,393 MAIN ST,GREENFIELD,MA,01301,US,15-DEC-1993,15-SEP-2021,Groundwater,Y,GW
MA1112006,GRANVILLE VILLAGE SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,1,,TOWN OF GRANVILLE,MATTHEW STREETER,TOWNADMINISTRATOR@TOWNOFGRANVILLE.ORG,4135695391,,4135691711,4133578585,ATTN: MATTHEW STREETER,PO BOX 247,GRANVILLE,MA,01034,US,29-FEB-1980,15-SEP-2021,Groundwater,Y,GW
MA4318091,PLEASANT WATER,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,200,,,,,63,,PLEASANT WATER,MR. HILLEL GEDRICH,hillel.gedrich@gmail.com,5085141182,,,,C/O GLIVINSKI & ASSOCIATES,261 WHITES PATH STE 5,SOUTH YARMOUTH,MA,02664,US,31-MAY-1984,15-SEP-2021,Groundwater,N,GW
MA4322000,WEST BRIDGEWATER WATER DEPT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","7,538",,,,,2838,,WEST BRIDGEWATER WATER DEPT,WAYNE A PARKS,WPARKS@WBRIDGEWATER.COM,5088941271,,5088941272,,29 CYR ST,,WEST BRIDGEWATER,MA,02379,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA4334078,M.A.M.O. REALTY LLC,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,35,,,,,1,,LOUIS ANDRADE,LOUIS ANDRADE,louisa2055@aol.com,5087307131,,,5086772333,954 PLYMOUTH AVE,,FALL RIVER,MA,02721,US,15-AUG-1984,15-SEP-2021,Groundwater,N,GW
MA3071000,DANVERS WATER DEPT.,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","26,493",,,,,8208,,DANVERS WATER DEPT.,JASON D MCCARTHY,JMCCARTHY@DANVERSMA.GOV,9787745054,,,,30 LAKE ST,,MIDDLETON,MA,01949,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3073000,DEDHAM WESTWOOD WATER DIST.,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","10,001-50,000","41,149",,,,,13491,,DEDHAM WESTWOOD WATER DIST.,ROBERT M EIBEN,REIBEN@DWWD.ORG,7813297090,,7813298737,,50 ELM STREET,,DEDHAM,MA,02026,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA1319001,DCR WENDELL STATE FOREST,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,DCR WENDELL STATE FOREST,PAUL TRUAX,PAUL.TRUAX@STATE.MA.US,4135455993,,4135455995,6177196784,40 COLD STORAGE DRIVE,PO BOX 484,AMHERST,MA,01004,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
